0,1,2,3,4,5,label
2.406666666666667E+009,1.949765235185623E-001,4.504986479878426E-002,-2.603716216981411E-003,-5.880235112272203E-004,,Corridor
2.406833333333334E+009,1.955798268318176E-001,4.492395743727684E-002,-2.585465554147959E-003,-5.330899730324745E-004,,Corridor
2.407000000000000E+009,1.959179043769836E-001,4.484389722347260E-002,-2.650169655680656E-003,-5.498309619724751E-004,,Corridor
2.407166666666667E+009,1.963305026292801E-001,4.454096779227257E-002,-2.636957913637161E-003,-4.662973224185407E-004,,Corridor
2.407333333333334E+009,1.964393109083176E-001,4.447588697075844E-002,-2.531209960579872E-003,-3.215593460481614E-004,,Corridor
2.407500000000000E+009,1.964295953512192E-001,4.437201842665672E-002,-2.735569840297103E-003,-3.549956018105149E-004,,Corridor
2.407666666666667E+009,1.965265870094299E-001,4.416106268763542E-002,-2.648713532835245E-003,-3.070562088396400E-004,,Corridor
2.407833333333334E+009,1.960717439651489E-001,4.376919195055962E-002,-2.669010777026415E-003,-1.427971001248807E-004,,Corridor
2.408000000000000E+009,1.960577219724655E-001,4.356339946389198E-002,-2.749451436102390E-003,-1.205465086968616E-004,,Corridor
2.408166666666667E+009,1.953946948051453E-001,4.311335086822510E-002,-2.652629511430860E-003,1.759175938786939E-005,,Corridor
2.408333333333334E+009,1.951994299888611E-001,4.231275245547295E-002,-2.602766267955303E-003,1.268430933123455E-004,,Corridor
2.408500000000000E+009,1.945250928401947E-001,4.190495982766151E-002,-2.606344176456332E-003,2.311712014488876E-004,,Corridor
2.408666666666667E+009,1.938946992158890E-001,4.118540510535240E-002,-2.594525925815105E-003,3.955892461817712E-004,,Corridor
2.408833333333334E+009,1.933235675096512E-001,4.046977683901787E-002,-2.516663167625666E-003,4.469965933822095E-004,,Corridor
2.409000000000000E+009,1.922688931226730E-001,3.942098841071129E-002,-2.567036077380180E-003,4.215488443151116E-004,,Corridor
2.409166666666667E+009,1.914999037981033E-001,3.855784237384796E-002,-2.437832299619913E-003,5.160606815479696E-004,,Corridor
2.409333333333334E+009,1.907362639904022E-001,3.741207718849182E-002,-2.294775797054172E-003,7.449440308846533E-004,,Corridor
2.409500000000000E+009,1.895438581705093E-001,3.619966655969620E-002,-2.383440732955933E-003,6.834859377704561E-004,,Corridor
2.409666666666667E+009,1.886138170957565E-001,3.466721251606941E-002,-2.187220146879554E-003,8.169553475454450E-004,,Corridor
2.409833333333334E+009,1.876705586910248E-001,3.340179845690727E-002,-2.100042765960097E-003,9.440246503800154E-004,,Corridor
2.410000000000000E+009,1.867663264274597E-001,3.174178674817085E-002,-1.995427533984184E-003,9.583485079929233E-004,,Corridor
2.410166666666667E+009,1.859031617641449E-001,3.000154905021191E-002,-1.920685172080994E-003,1.019765739329159E-003,,Corridor
2.410333333333334E+009,1.847484558820725E-001,2.814953215420246E-002,-1.912817126139998E-003,7.957809139043093E-004,,Corridor
2.410500000000000E+009,1.840375363826752E-001,2.628410048782826E-002,-1.860689953900874E-003,7.725555333308876E-004,,Corridor
2.410666666666667E+009,1.831194609403610E-001,2.420344017446041E-002,-1.733093173243105E-003,8.625004556961358E-004,,Corridor
2.410833333333334E+009,1.824663728475571E-001,2.225986123085022E-002,-1.622170093469322E-003,8.805363904684782E-004,,Corridor
2.411000000000000E+009,1.817617416381836E-001,2.004232257604599E-002,-1.651190221309662E-003,6.755583453923464E-004,,Corridor
2.411166666666667E+009,1.812640577554703E-001,1.792022958397865E-002,-1.647156430408359E-003,7.164332782849670E-004,,Corridor
2.411333333333334E+009,1.807454079389572E-001,1.557902339845896E-002,-1.606175443157554E-003,6.240950315259397E-004,,Corridor
2.411500000000000E+009,1.803678274154663E-001,1.328253932297230E-002,-1.821689540520310E-003,5.687655648216605E-004,,Corridor
2.411666666666667E+009,1.802727282047272E-001,1.108980830758810E-002,-1.736489473842084E-003,5.406114505603910E-004,,Corridor
2.411833333333334E+009,1.798339188098908E-001,8.766924031078816E-003,-1.758530852384865E-003,6.408344488590956E-004,,Corridor
2.412000000000000E+009,1.799362003803253E-001,6.284369155764580E-003,-1.998835010454059E-003,6.539790192618966E-004,,Corridor
2.412166666666667E+009,1.800635159015656E-001,4.062360618263483E-003,-2.051573945209384E-003,5.232365219853818E-004,,Corridor
2.412333333333334E+009,1.802048087120056E-001,1.694976119324565E-003,-2.179044997319579E-003,6.520001334138215E-004,,Corridor
2.412500000000000E+009,1.807177960872650E-001,-6.622055079787970E-004,-2.296801423653960E-003,7.911438005976379E-004,,Corridor
2.412666666666667E+009,1.811947524547577E-001,-3.116278210654855E-003,-2.465839032083750E-003,8.760011987760663E-004,,Corridor
2.412833333333334E+009,1.818487793207169E-001,-5.288636311888695E-003,-2.408177824690938E-003,9.509244118817151E-004,,Corridor
2.413000000000000E+009,1.825651526451111E-001,-7.660836447030306E-003,-2.439512405544519E-003,1.095566316507757E-003,,Corridor
2.413166666666667E+009,1.831816881895065E-001,-9.627815335988998E-003,-2.441028365865350E-003,1.193741569295526E-003,,Corridor
2.413333333333334E+009,1.843138784170151E-001,-1.199814397841692E-002,-2.605552086606622E-003,1.396832172758877E-003,,Corridor
2.413500000000000E+009,1.849551200866699E-001,-1.417495682835579E-002,-2.376140328124166E-003,1.668956247158349E-003,,Corridor
2.413666666666667E+009,1.862186342477799E-001,-1.632079109549522E-002,-2.403229009360075E-003,1.892886124551296E-003,,Corridor
2.413833333333334E+009,1.869815289974213E-001,-1.826556958258152E-002,-2.442126860842109E-003,1.790544134564698E-003,,Corridor
2.414000000000000E+009,1.881310790777206E-001,-2.000484615564346E-002,-2.270155586302280E-003,2.097631106153131E-003,,Corridor
2.414166666666667E+009,1.893411427736282E-001,-2.192919328808785E-002,-2.043809043243527E-003,2.371900714933872E-003,,Corridor
2.414333333333334E+009,1.903591156005859E-001,-2.385902591049671E-002,-2.072141272947192E-003,2.311200834810734E-003,,Corridor
2.414500000000000E+009,1.913589388132095E-001,-2.528198622167110E-002,-1.988244941458106E-003,2.538312226533890E-003,,Corridor
2.414666666666667E+009,1.925253421068192E-001,-2.673237212002277E-002,-1.739910687319934E-003,2.720632357522845E-003,,Corridor
2.414833333333334E+009,1.937306374311447E-001,-2.810725569725037E-002,-1.715126330964267E-003,2.757328096777201E-003,,Corridor
2.415000000000000E+009,1.947048902511597E-001,-2.956494875252247E-002,-1.648678444325924E-003,2.871717093512416E-003,,Corridor
2.415166666666667E+009,1.958213597536087E-001,-3.061995469033718E-002,-1.362940180115402E-003,2.887488109990954E-003,,Corridor
2.415333333333334E+009,1.969282627105713E-001,-3.162702545523644E-002,-1.254148781299591E-003,2.874743891879916E-003,,Corridor
2.415500000000000E+009,1.978817880153656E-001,-3.231364116072655E-002,-1.119222841225565E-003,3.005947452038527E-003,,Corridor
2.415666666666667E+009,1.988435238599777E-001,-3.316945955157280E-002,-8.825861150398850E-004,2.927684690803289E-003,,Corridor
2.415833333333334E+009,1.997046768665314E-001,-3.384165465831757E-002,-7.811889518052340E-004,3.059064270928502E-003,,Corridor
2.416000000000000E+009,2.004340887069702E-001,-3.445075452327728E-002,-8.122999570332468E-004,3.052640473470092E-003,,Corridor
2.416166666666667E+009,2.011470794677734E-001,-3.502149134874344E-002,-4.999160883016884E-004,3.025727812200785E-003,,Corridor
2.416333333333334E+009,2.016067057847977E-001,-3.540747240185738E-002,-3.689136356115341E-004,2.820384455844760E-003,,Corridor
2.416500000000000E+009,2.021105289459229E-001,-3.572058305144310E-002,-4.137350479140878E-004,3.115663770586252E-003,,Corridor
2.416666666666667E+009,2.025612145662308E-001,-3.620811924338341E-002,-2.349404094275087E-004,3.099340014159679E-003,,Corridor
2.416833333333334E+009,2.025891095399857E-001,-3.630336001515389E-002,1.265119226445677E-005,3.193767042830586E-003,,Corridor
2.417000000000000E+009,2.027328610420227E-001,-3.640393912792206E-002,8.806383266346529E-005,3.042437136173248E-003,,Corridor
2.417166666666667E+009,2.025961875915527E-001,-3.635104745626450E-002,1.931851293193176E-004,3.088793018832803E-003,,Corridor
2.417333333333334E+009,2.023349404335022E-001,-3.627095371484757E-002,3.232694580219686E-004,2.959364792332053E-003,,Corridor
2.417500000000000E+009,2.021010518074036E-001,-3.627580404281616E-002,5.687397788278759E-004,2.974871546030045E-003,,Corridor
2.417666666666667E+009,2.017515748739243E-001,-3.619470074772835E-002,7.843279163353145E-004,3.024557838216424E-003,,Corridor
2.417833333333334E+009,2.013249248266220E-001,-3.610442951321602E-002,8.853527251631022E-004,2.928205067291856E-003,,Corridor
2.418000000000000E+009,2.008261233568192E-001,-3.595601767301559E-002,1.055351924151182E-003,2.902678214013577E-003,,Corridor
2.418166666666667E+009,2.001885324716568E-001,-3.588568046689034E-002,9.404657757841051E-004,2.683564554899931E-003,,Corridor
2.418333333333334E+009,1.994880437850952E-001,-3.580230474472046E-002,1.169739523902535E-003,2.612525131553412E-003,,Corridor
2.418500000000000E+009,1.985504329204559E-001,-3.599122911691666E-002,1.315336674451828E-003,2.513224491849542E-003,,Corridor
2.418666666666667E+009,1.979093104600906E-001,-3.589699417352676E-002,1.473823795095086E-003,2.370130037888885E-003,,Corridor
2.418833333333334E+009,1.967996954917908E-001,-3.616992011666298E-002,1.391309080645442E-003,2.384105231612921E-003,,Corridor
2.419000000000000E+009,1.956458687782288E-001,-3.647058084607124E-002,1.594216097146273E-003,2.211126266047359E-003,,Corridor
2.419166666666667E+009,1.946789473295212E-001,-3.685444965958595E-002,1.746886293403804E-003,1.966122305020690E-003,,Corridor
2.419333333333334E+009,1.934386342763901E-001,-3.743351250886917E-002,1.668778597377241E-003,1.867312821559608E-003,,Corridor
2.419500000000000E+009,1.921924054622650E-001,-3.791610151529312E-002,1.619472866877914E-003,1.820477191358805E-003,,Corridor
2.419666666666667E+009,1.907876431941986E-001,-3.886517509818077E-002,1.638244837522507E-003,1.594036002643406E-003,,Corridor
2.419833333333334E+009,1.893796771764755E-001,-3.956560418009758E-002,1.595749170519412E-003,1.559436786919832E-003,,Corridor
2.420000000000000E+009,1.880346536636353E-001,-4.050454124808312E-002,1.689656754024327E-003,1.335298176854849E-003,,Corridor
2.420166666666667E+009,1.866694539785385E-001,-4.157977178692818E-002,1.638249261304736E-003,1.370741170831025E-003,,Corridor
2.420333333333334E+009,1.851167827844620E-001,-4.269926995038986E-002,1.656342181377113E-003,1.198657671920955E-003,,Corridor
2.420500000000000E+009,1.835256665945053E-001,-4.416823014616966E-002,1.338757923804224E-003,1.227329950779676E-003,,Corridor
2.420666666666667E+009,1.818812936544418E-001,-4.516306146979332E-002,1.444158726371825E-003,1.181664993055165E-003,,Corridor
2.420833333333334E+009,1.806185692548752E-001,-4.676146805286408E-002,1.504794461652637E-003,1.104700495488942E-003,,Corridor
2.421000000000000E+009,1.791714429855347E-001,-4.835959523916245E-002,1.520162215456367E-003,1.086508622393012E-003,,Corridor
2.421166666666667E+009,1.777633875608444E-001,-4.990638047456741E-002,1.404896960593760E-003,1.017619157209992E-003,,Corridor
2.421333333333334E+009,1.761257797479630E-001,-5.132382363080978E-002,1.403877511620522E-003,1.118689426220954E-003,,Corridor
2.421500000000000E+009,1.749975532293320E-001,-5.326293781399727E-002,1.393281039781869E-003,9.841554565355182E-004,,Corridor
2.421666666666667E+009,1.737964749336243E-001,-5.490086600184441E-002,1.497136894613504E-003,1.007517217658460E-003,,Corridor
2.421833333333334E+009,1.726566553115845E-001,-5.660054087638855E-002,1.552343135699630E-003,1.063288655132055E-003,,Corridor
2.422000000000000E+009,1.715932637453079E-001,-5.838488787412643E-002,1.483371597714722E-003,1.015219371765852E-003,,Corridor
2.422166666666667E+009,1.707683801651001E-001,-6.044194847345352E-002,1.353712636046112E-003,9.308453300036490E-004,,Corridor
2.422333333333334E+009,1.698788851499558E-001,-6.223200634121895E-002,1.578459865413606E-003,9.519820450805128E-004,,Corridor
2.422500000000000E+009,1.691036075353622E-001,-6.395652145147324E-002,1.452271826565266E-003,7.403079071082175E-004,,Corridor
2.422666666666667E+009,1.685130298137665E-001,-6.580283492803574E-002,1.373950159177184E-003,8.743143407627940E-004,,Corridor
2.422833333333334E+009,1.678283363580704E-001,-6.781198084354401E-002,1.473327982239425E-003,5.771515425294638E-004,,Corridor
2.423000000000000E+009,1.674086153507233E-001,-6.970885396003723E-002,1.355863409116864E-003,9.402706637047231E-004,,Corridor
2.423166666666667E+009,1.671171188354492E-001,-7.151435315608978E-002,1.470707473345101E-003,7.466279785148799E-004,,Corridor
2.423333333333334E+009,1.668784022331238E-001,-7.350496202707291E-002,1.402564463205636E-003,7.417636225000024E-004,,Corridor
2.423500000000000E+009,1.667240411043167E-001,-7.502622902393341E-002,1.517499680630863E-003,8.087346795946360E-004,,Corridor
2.423666666666667E+009,1.668207198381424E-001,-7.694131135940552E-002,1.426190370693803E-003,7.383120828308165E-004,,Corridor
2.423833333333334E+009,1.667938232421875E-001,-7.862952351570129E-002,1.376609667204320E-003,6.561078480444849E-004,,Corridor
2.424000000000000E+009,1.666854768991470E-001,-8.039112389087677E-002,1.496501034125686E-003,7.353506516665220E-004,,Corridor
2.424166666666667E+009,1.666440218687058E-001,-8.193585276603699E-002,1.571667729876936E-003,7.287515909411013E-004,,Corridor
2.424333333333334E+009,1.671275496482849E-001,-8.332210779190064E-002,1.421347376890481E-003,6.509516970254481E-004,,Corridor
2.424500000000000E+009,1.672636419534683E-001,-8.520269393920898E-002,1.430326257832348E-003,7.300432771444321E-004,,Corridor
2.424666666666667E+009,1.674553155899048E-001,-8.634279668331146E-002,1.550816581584513E-003,6.898934370838106E-004,,Corridor
2.424833333333334E+009,1.679120659828186E-001,-8.767321705818176E-002,1.462003914639354E-003,6.737399962730706E-004,,Corridor
2.425000000000000E+009,1.683221906423569E-001,-8.875726163387299E-002,1.555337919853628E-003,4.613240016624332E-004,,Corridor
2.425166666666667E+009,1.685874313116074E-001,-8.987129479646683E-002,1.580237993039191E-003,5.773684242740274E-004,,Corridor
2.425333333333334E+009,1.688787341117859E-001,-9.084547311067581E-002,1.576427719555795E-003,5.771022406406701E-004,,Corridor
2.425500000000000E+009,1.693047881126404E-001,-9.185623377561569E-002,1.674632891081274E-003,6.169505650177598E-004,,Corridor
2.425666666666667E+009,1.697602719068527E-001,-9.254397451877594E-002,1.485193730331957E-003,6.555686704814434E-004,,Corridor
2.425833333333334E+009,1.700725406408310E-001,-9.341934323310852E-002,1.614757115021348E-003,4.145897109992802E-004,,Corridor
2.426000000000000E+009,1.703929305076599E-001,-9.398803114891052E-002,1.567709026858211E-003,5.824025720357895E-004,,Corridor
2.426166666666667E+009,1.708752214908600E-001,-9.459085762500763E-002,1.681755413301289E-003,3.004457394126803E-004,,Corridor
2.426333333333334E+009,1.709437370300293E-001,-9.508752822875977E-002,1.617776229977608E-003,4.897587932646275E-004,,Corridor
2.426500000000000E+009,1.714331954717636E-001,-9.562390297651291E-002,1.818511518649757E-003,4.165869322605431E-004,,Corridor
2.426666666666667E+009,1.716889739036560E-001,-9.607866406440735E-002,1.895976602099836E-003,4.193646309431642E-004,,Corridor
2.426833333333334E+009,1.720855832099915E-001,-9.654757380485535E-002,1.933728926815093E-003,3.474114055279642E-004,,Corridor
2.427000000000000E+009,1.720857918262482E-001,-9.691117703914642E-002,2.034339355304837E-003,3.317839291412383E-004,,Corridor
2.427166666666667E+009,1.721411794424057E-001,-9.715833514928818E-002,2.028614282608032E-003,2.920187835115939E-004,,Corridor
2.427333333333334E+009,1.720541715621948E-001,-9.768856316804886E-002,1.978678395971656E-003,1.954285980900750E-004,,Corridor
2.427500000000000E+009,1.717839241027832E-001,-9.789869934320450E-002,2.094585448503494E-003,-1.058258567354642E-005,,Corridor
2.427666666666667E+009,1.716933995485306E-001,-9.815940260887146E-002,2.127787563949823E-003,1.075805848813616E-004,,Corridor
2.427833333333334E+009,1.712570339441299E-001,-9.855191409587860E-002,2.161862095817924E-003,-3.789215770666488E-005,,Corridor
2.428000000000000E+009,1.708602309226990E-001,-9.909953176975250E-002,2.218407113105059E-003,-2.766038960544393E-005,,Corridor
2.428166666666667E+009,1.704706549644470E-001,-9.944885969161987E-002,2.366472268477082E-003,-2.013049524975941E-004,,Corridor
2.428333333333334E+009,1.698464602231979E-001,-9.999023377895355E-002,2.252482576295734E-003,-4.162313998676837E-004,,Corridor
2.428500000000000E+009,1.689730733633041E-001,-1.002195253968239E-001,2.202340867370367E-003,-4.808419034816325E-004,,Corridor
2.428666666666667E+009,1.683977246284485E-001,-1.007849946618080E-001,2.442050259560347E-003,-6.683715619146824E-004,,Corridor
2.428833333333334E+009,1.675202250480652E-001,-1.014973968267441E-001,2.298094565048814E-003,-8.132181828841567E-004,,Corridor
2.429000000000000E+009,1.664144843816757E-001,-1.020541563630104E-001,2.287107054144144E-003,-9.142935159616172E-004,,Corridor
2.429166666666667E+009,1.653175503015518E-001,-1.027952507138252E-001,2.348894020542502E-003,-1.044316682964563E-003,,Corridor
2.429333333333334E+009,1.639543324708939E-001,-1.034283041954041E-001,2.098247641697526E-003,-1.239514560438693E-003,,Corridor
2.429500000000000E+009,1.627222448587418E-001,-1.042975112795830E-001,2.045602072030306E-003,-1.318663009442389E-003,,Corridor
2.429666666666667E+009,1.614440530538559E-001,-1.049856692552567E-001,2.021218184381723E-003,-1.494507188908756E-003,,Corridor
2.429833333333334E+009,1.599978953599930E-001,-1.059585437178612E-001,1.865081139840186E-003,-1.444142195396125E-003,,Corridor
2.430000000000000E+009,1.584536731243134E-001,-1.070072129368782E-001,1.659415080212057E-003,-1.536688883788884E-003,,Corridor
2.430166666666667E+009,1.569609194993973E-001,-1.077929139137268E-001,1.503748935647309E-003,-1.662538503296673E-003,,Corridor
2.430333333333334E+009,1.554368734359741E-001,-1.085905656218529E-001,1.334712142124772E-003,-1.469423295930028E-003,,Corridor
2.430500000000000E+009,1.538033336400986E-001,-1.094895750284195E-001,1.338410424068570E-003,-1.527128508314490E-003,,Corridor
2.430666666666667E+009,1.525635570287705E-001,-1.106993407011032E-001,1.244937186129391E-003,-1.413525780662894E-003,,Corridor
2.430833333333334E+009,1.510228663682938E-001,-1.115103065967560E-001,1.231924281455576E-003,-1.436269492842257E-003,,Corridor
2.431000000000000E+009,1.495312750339508E-001,-1.126688420772553E-001,1.101684640161693E-003,-1.398597029037774E-003,,Corridor
2.431166666666667E+009,1.480932831764221E-001,-1.137370914220810E-001,1.178168808110058E-003,-1.284544821828604E-003,,Corridor
2.431333333333334E+009,1.470104008913040E-001,-1.148046180605888E-001,1.091517973691225E-003,-1.471186173148453E-003,,Corridor
2.431500000000000E+009,1.458120793104172E-001,-1.163007840514183E-001,1.108365249820054E-003,-1.336749643087387E-003,,Corridor
2.431666666666667E+009,1.446397751569748E-001,-1.174809038639069E-001,1.196256373077631E-003,-1.391739700920880E-003,,Corridor
2.431833333333334E+009,1.436761170625687E-001,-1.184777766466141E-001,1.078014494851232E-003,-1.517597236670554E-003,,Corridor
2.432000000000000E+009,1.428584307432175E-001,-1.199636682868004E-001,1.178024103865027E-003,-1.421320368535817E-003,,Corridor
2.432166666666667E+009,1.420993655920029E-001,-1.212882474064827E-001,1.147268339991570E-003,-1.476376550272107E-003,,Corridor
2.432333333333334E+009,1.411367356777191E-001,-1.224506348371506E-001,1.094951760023832E-003,-1.611381536349654E-003,,Corridor
2.432500000000000E+009,1.405553370714188E-001,-1.238931789994240E-001,1.057518646121025E-003,-1.467821886762977E-003,,Corridor
2.432666666666667E+009,1.398335546255112E-001,-1.255190372467041E-001,9.603613289073110E-004,-1.460490981116891E-003,,Corridor
2.432833333333334E+009,1.394334286451340E-001,-1.267889440059662E-001,9.817391401156783E-004,-1.596701913513243E-003,,Corridor
2.433000000000000E+009,1.390686482191086E-001,-1.282864511013031E-001,1.028958591632545E-003,-1.790693379007280E-003,,Corridor
2.433166666666667E+009,1.386023312807083E-001,-1.296386122703552E-001,9.736524662002921E-004,-1.705077593214810E-003,,Corridor
2.433333333333334E+009,1.383405327796936E-001,-1.309658735990524E-001,9.422039147466421E-004,-1.770403468981385E-003,,Corridor
2.433500000000000E+009,1.380196958780289E-001,-1.325399875640869E-001,8.413878385908902E-004,-1.839636941440404E-003,,Corridor
2.433666666666667E+009,1.376419514417648E-001,-1.336350739002228E-001,8.461556280963123E-004,-1.874294597655535E-003,,Corridor
2.433833333333334E+009,1.373641788959503E-001,-1.350110471248627E-001,7.952303858473897E-004,-2.028055721893907E-003,,Corridor
2.434000000000000E+009,1.371963322162628E-001,-1.360449343919754E-001,6.324870628304780E-004,-1.973340520635247E-003,,Corridor
2.434166666666667E+009,1.370329558849335E-001,-1.370384395122528E-001,5.179455620236695E-004,-2.083302941173315E-003,,Corridor
2.434333333333334E+009,1.368535459041596E-001,-1.380846798419952E-001,4.622727574314922E-004,-2.174489432945848E-003,,Corridor
2.434500000000000E+009,1.369353681802750E-001,-1.388835310935974E-001,2.167874627048150E-004,-2.086145104840398E-003,,Corridor
2.434666666666667E+009,1.368279010057449E-001,-1.396124660968781E-001,2.497215245966800E-005,-2.098417608067393E-003,,Corridor
2.434833333333334E+009,1.370207667350769E-001,-1.401336789131165E-001,1.070282087312080E-004,-2.267151605337858E-003,,Corridor
2.435000000000000E+009,1.372147053480148E-001,-1.406736522912979E-001,-8.444922423223034E-005,-2.183059230446816E-003,,Corridor
2.435166666666667E+009,1.373045742511749E-001,-1.410903483629227E-001,-1.859258190961555E-004,-1.949513913132250E-003,,Corridor
2.435333333333334E+009,1.372159868478775E-001,-1.414592117071152E-001,-3.890869556926191E-004,-1.914277323521674E-003,,Corridor
2.435500000000000E+009,1.375449448823929E-001,-1.418628543615341E-001,-4.226983292028308E-004,-1.962481765076518E-003,,Corridor
2.435666666666667E+009,1.377481222152710E-001,-1.421070843935013E-001,-3.633041633293033E-004,-1.759401056915522E-003,,Corridor
2.435833333333334E+009,1.378134191036224E-001,-1.421799659729004E-001,-4.906904650852084E-004,-1.784084364771843E-003,,Corridor
2.436000000000000E+009,1.377845406532288E-001,-1.424478888511658E-001,-2.895470533985645E-004,-1.649483107030392E-003,,Corridor
2.436166666666667E+009,1.379830092191696E-001,-1.425043791532517E-001,-3.721138928085566E-004,-1.557140261866152E-003,,Corridor
2.436333333333334E+009,1.377767771482468E-001,-1.425423771142960E-001,-4.488551930990070E-004,-1.647567958571017E-003,,Corridor
2.436500000000000E+009,1.377296596765518E-001,-1.422322094440460E-001,-3.445840557105839E-004,-1.428376417607069E-003,,Corridor
2.436666666666667E+009,1.374624222517014E-001,-1.419573426246643E-001,-4.687756882049143E-004,-1.497399993240833E-003,,Corridor
2.436833333333334E+009,1.370952874422073E-001,-1.417967677116394E-001,-3.198006015736610E-004,-1.530940295197070E-003,,Corridor
2.437000000000000E+009,1.368344873189926E-001,-1.414828598499298E-001,-4.287160700187087E-004,-1.597789814695716E-003,,Corridor
2.437166666666667E+009,1.363621652126312E-001,-1.410745829343796E-001,-3.774379147216678E-004,-1.651822240091860E-003,,Corridor
2.437333333333334E+009,1.357808262109757E-001,-1.406207233667374E-001,-4.392256960272789E-004,-1.651524915359914E-003,,Corridor
2.437500000000000E+009,1.354670375585556E-001,-1.400243937969208E-001,-4.245970631018281E-004,-1.683935057371855E-003,,Corridor
2.437666666666667E+009,1.347847282886505E-001,-1.395964920520783E-001,-5.723490030504763E-004,-1.703254645690322E-003,,Corridor
2.437833333333334E+009,1.339927166700363E-001,-1.390557289123535E-001,-6.813763175159693E-004,-1.441351254470646E-003,,Corridor
2.438000000000000E+009,1.333054155111313E-001,-1.386177390813828E-001,-6.197731127031148E-004,-1.601541065610945E-003,,Corridor
2.438166666666667E+009,1.325294524431229E-001,-1.380417197942734E-001,-7.868246757425368E-004,-1.567671773955226E-003,,Corridor
2.438333333333334E+009,1.314400732517242E-001,-1.374758929014206E-001,-5.959175759926438E-004,-1.685675117187202E-003,,Corridor
2.438500000000000E+009,1.306096166372299E-001,-1.369685083627701E-001,-9.025473846122623E-004,-1.635198015719652E-003,,Corridor
2.438666666666667E+009,1.293209195137024E-001,-1.366310417652130E-001,-8.756361203268170E-004,-1.594091649167240E-003,,Corridor
2.438833333333334E+009,1.283060908317566E-001,-1.360706388950348E-001,-9.726173593662679E-004,-1.667633070610464E-003,,Corridor
2.439000000000000E+009,1.271272152662277E-001,-1.358238011598587E-001,-9.809214388951659E-004,-1.619254471734166E-003,,Corridor
2.439166666666667E+009,1.257797479629517E-001,-1.355551928281784E-001,-1.134669524617493E-003,-1.549851149320602E-003,,Corridor
2.439333333333334E+009,1.245310083031654E-001,-1.355962306261063E-001,-1.160501618869603E-003,-1.429853495210409E-003,,Corridor
2.439500000000000E+009,1.232978254556656E-001,-1.353633254766464E-001,-1.186966896057129E-003,-1.465279376134276E-003,,Corridor
2.439666666666667E+009,1.216151490807533E-001,-1.354372203350067E-001,-1.225765678100288E-003,-1.489830436185002E-003,,Corridor
2.439833333333334E+009,1.202943399548531E-001,-1.353247612714768E-001,-1.218056655488908E-003,-1.387783675454557E-003,,Corridor
2.440000000000000E+009,1.188674941658974E-001,-1.356660127639771E-001,-1.348881516605616E-003,-1.209107344038785E-003,,Corridor
2.440166666666667E+009,1.172447353601456E-001,-1.359977573156357E-001,-1.350439270026982E-003,-1.240282203070819E-003,,Corridor
2.440333333333334E+009,1.160167083144188E-001,-1.362296938896179E-001,-1.349239726550877E-003,-1.095543149858713E-003,,Corridor
2.440500000000000E+009,1.141979321837425E-001,-1.369210183620453E-001,-1.251819892786443E-003,-1.056118868291378E-003,,Corridor
2.440666666666667E+009,1.128653287887573E-001,-1.373856365680695E-001,-1.378278713673353E-003,-9.521760512143374E-004,,Corridor
2.440833333333334E+009,1.113367304205895E-001,-1.381152123212814E-001,-1.312345732003450E-003,-9.502946049906313E-004,,Corridor
2.441000000000000E+009,1.098772808909416E-001,-1.387880891561508E-001,-1.375265535898507E-003,-9.663807577453554E-004,,Corridor
2.441166666666667E+009,1.083086282014847E-001,-1.399526298046112E-001,-1.404813723638654E-003,-8.317527826875448E-004,,Corridor
2.441333333333334E+009,1.067035719752312E-001,-1.405870318412781E-001,-1.349211204797030E-003,-8.319310727529228E-004,,Corridor
2.441500000000000E+009,1.053606644272804E-001,-1.418052464723587E-001,-1.182339969091117E-003,-7.886043749749661E-004,,Corridor
2.441666666666667E+009,1.040543988347054E-001,-1.428117156028748E-001,-1.136887702159584E-003,-6.972236442379654E-004,,Corridor
2.441833333333334E+009,1.025497391819954E-001,-1.439603269100189E-001,-1.101288362406194E-003,-7.422154303640127E-004,,Corridor
2.442000000000000E+009,1.013630777597427E-001,-1.452289521694183E-001,-1.234854571521282E-003,-6.986848311498761E-004,,Corridor
2.442166666666667E+009,1.001316979527473E-001,-1.463654637336731E-001,-1.157462364062667E-003,-7.412591949105263E-004,,Corridor
2.442333333333334E+009,9.888645261526108E-002,-1.477373093366623E-001,-1.053775660693646E-003,-6.401040009222925E-004,,Corridor
2.442500000000000E+009,9.779784083366394E-002,-1.490245759487152E-001,-1.022243523038924E-003,-6.874289247207344E-004,,Corridor
2.442666666666667E+009,9.697767347097397E-002,-1.503292173147202E-001,-1.144920242950320E-003,-7.908882689662278E-004,,Corridor
2.442833333333334E+009,9.599052369594574E-002,-1.516554057598114E-001,-1.044516102410853E-003,-8.784058154560626E-004,,Corridor
2.443000000000000E+009,9.517195075750351E-002,-1.531462669372559E-001,-1.064112293533981E-003,-1.036819186992943E-003,,Corridor
2.443166666666667E+009,9.438193589448929E-002,-1.545533835887909E-001,-1.196305849589407E-003,-9.506455971859396E-004,,Corridor
2.443333333333334E+009,9.391897171735764E-002,-1.556257456541061E-001,-1.170451403595507E-003,-9.968078229576349E-004,,Corridor
2.443500000000000E+009,9.298989921808243E-002,-1.570776700973511E-001,-1.249105669558048E-003,-1.091495039872825E-003,,Corridor
